Order Date,Year,Month,Month_Name,Category,Sub-Category,Region,Segment,Sales,Profit,Discount,Quantity
2017-05-15,2017,5,May,Office Supplies,Binders,West,Consumer,4.752,-3.168,0.7,2
2017-05-15,2017,5,May,Office Supplies,Paper,West,Consumer,15.552,5.6376,0.2,3
2015-09-22,2015,9,September,Furniture,Furnishings,West,Consumer,204.6,53.196,0.0,2
2017-11-14,2017,11,November,Furniture,Chairs,West,Corporate,321.568,28.1372,0.2,2
2015-11-27,2015,11,November,Office Supplies,Binders,South,Home Office,6.24,3.0576,0.0,2
2016-09-01,2016,9,September,Office Supplies,Envelopes,West,Corporate,21.88,10.94,0.0,2
2014-09-22,2014,9,September,Office Supplies,Labels,South,Consumer,4.608,1.6704,0.2,2
2017-04-09,2017,4,April,Office Supplies,Labels,East,Home Office,9.82,4.8118,0.0,2
2017-04-09,2017,4,April,Office Supplies,Art,East,Home Office,35.97,9.7119,0.0,3
2017-04-09,2017,4,April,Office Supplies,Paper,East,Home Office,12.96,6.2208,0.0,2
2017-04-09,2017,4,April,Office Supplies,Paper,East,Home Office,191.6,91.968,0.0,4
2017-04-09,2017,4,April,Office Supplies,Labels,East,Home Office,8.64,4.2336,0.0,3
2017-04-09,2017,4,April,Office Supplies,Storage,East,Home Office,501.81,0.0,0.0,3
2014-01-16,2014,1,January,Furniture,Furnishings,East,Consumer,127.104,28.5984,0.2,6
2014-01-16,2014,1,January,Technology,Phones,East,Consumer,124.2,-31.05,0.4,3
2014-01-16,2014,1,January,Office Supplies,Binders,East,Consumer,18.588,-13.6312,0.7,2
2014-01-16,2014,1,January,Office Supplies,Labels,East,Consumer,30.072,10.1493,0.2,3
2017-10-05,2017,10,October,Technology,Phones,East,Home Office,160.93,3.2186,0.0,7
2017-10-05,2017,10,October,Office Supplies,Binders,East,Home Office,75.792,25.5798,0.2,3
2017-07-09,2017,7,July,Office Supplies,Binders,West,Consumer,1.08,-0.792,0.7,2
2017-01-07,2017,1,January,Technology,Machines,Central,Corporate,3059.982,679.996,0.1,2
2016-05-30,2016,5,May,Office Supplies,Binders,South,Consumer,3.282,-2.6256,0.7,2
2015-12-09,2015,12,December,Office Supplies,Paper,Central,Corporate,34.02,16.6698,0.0,3
2016-10-03,2016,10,October,Furniture,Chairs,East,Consumer,599.292,93.2232,0.1,6
2014-11-11,2014,11,November,Office Supplies,Art,West,Consumer,3.392,0.8056,0.2,1
2014-11-11,2014,11,November,Technology,Phones,West,Consumer,559.984,55.9984,0.2,2
2014-11-11,2014,11,November,Furniture,Chairs,West,Consumer,603.92,75.49,0.2,5
2017-09-29,2017,9,September,Office Supplies,Labels,Central,Home Office,7.968,2.5896,0.2,2
2017-09-29,2017,9,September,Office Supplies,Envelopes,Central,Home Office,27.968,9.4392,0.2,4
2017-09-29,2017,9,September,Technology,Machines,Central,Home Office,336.51,44.868,0.4,3
2015-03-10,2015,3,March,Office Supplies,Binders,Central,Consumer,1.112,-1.8904,0.8,2
2017-05-21,2017,5,May,Furniture,Furnishings,East,Corporate,520.05,72.807,0.0,5
2017-05-21,2017,5,May,Office Supplies,Art,East,Corporate,17.97,5.2113,0.0,3
2015-03-29,2015,3,March,Furniture,Chairs,South,Home Office,1166.92,131.2785,0.2,5
2016-09-09,2016,9,September,Office Supplies,Binders,East,Consumer,14.624,5.484,0.2,2
2016-08-26,2016,8,August,Office Supplies,Fasteners,West,Consumer,10.23,4.9104,0.0,3
2016-08-26,2016,8,August,Office Supplies,Paper,West,Consumer,154.9,69.705,0.0,5
2014-05-21,2014,5,May,Office Supplies,Binders,South,Corporate,2715.93,1276.4871,0.0,7
2014-05-21,2014,5,May,Technology,Phones,South,Corporate,617.97,173.0316,0.0,3
2015-10-28,2015,10,October,Office Supplies,Envelopes,South,Consumer,10.67,4.9082,0.0,1
2015-10-28,2015,10,October,Office Supplies,Storage,South,Consumer,36.63,9.8901,0.0,3
2015-10-28,2015,10,October,Furniture,Furnishings,South,Consumer,24.1,9.158,0.0,5
2015-10-28,2015,10,October,Furniture,Furnishings,South,Consumer,33.11,12.9129,0.0,7
2016-11-13,2016,11,November,Office Supplies,Art,West,Home Office,44.02,11.4452,0.0,2
2015-07-31,2015,7,July,Technology,Accessories,East,Consumer,2309.65,762.1845,0.0,7
2015-07-31,2015,7,July,Furniture,Tables,East,Consumer,1090.782,-290.8752,0.4,7
2015-07-31,2015,7,July,Office Supplies,Paper,East,Consumer,19.44,9.3312,0.0,3
2015-08-27,2015,8,August,Office Supplies,Storage,West,Consumer,484.65,92.0835,0.0,3
2015-11-13,2015,11,November,Office Supplies,Paper,South,Consumer,115.296,40.3536,0.2,3
2015-11-06,2015,11,November,Office Supplies,Envelopes,West,Consumer,7.08,2.478,0.2,3
2015-11-06,2015,11,November,Office Supplies,Binders,West,Consumer,4.401,-3.5208,0.7,3
2017-12-26,2017,12,December,Office Supplies,Paper,Central,Consumer,44.75,20.585,0.0,5
2017-08-01,2017,8,August,Technology,Phones,Central,Consumer,95.984,5.999,0.2,2
2014-11-24,2014,11,November,Furniture,Furnishings,West,Consumer,151.72,27.3096,0.0,4
2017-06-17,2017,6,June,Furniture,Furnishings,West,Consumer,155.25,46.575,0.0,3
2017-06-17,2017,6,June,Office Supplies,Storage,West,Consumer,14.03,4.0687,0.0,1
2015-12-21,2015,12,December,Furniture,Tables,West,Consumer,1618.37,356.0414,0.0,13
2015-12-21,2015,12,December,Technology,Accessories,West,Consumer,99.6,36.852,0.0,1
2015-09-17,2015,9,September,Office Supplies,Paper,West,Home Office,32.4,15.552,0.0,5
2015-07-06,2015,7,July,Furniture,Furnishings,East,Corporate,13.96,6.7008,0.0,2
2015-07-06,2015,7,July,Furniture,Furnishings,East,Corporate,155.82,63.8862,0.0,3
2015-07-06,2015,7,July,Technology,Phones,East,Corporate,124.95,2.499,0.0,5
2015-07-06,2015,7,July,Office Supplies,Storage,East,Corporate,601.65,156.429,0.0,5
2015-04-27,2015,4,April,Office Supplies,Art,East,Consumer,22.74,8.8686,0.0,3
2015-04-27,2015,4,April,Furniture,Chairs,East,Consumer,1267.53,316.8825,0.0,3
2015-04-27,2015,4,April,Technology,Machines,East,Consumer,1379.92,648.5624,0.0,8
2015-06-16,2015,6,June,Office Supplies,Envelopes,East,Consumer,6.208,2.1728,0.2,2
2017-12-17,2017,12,December,Office Supplies,Binders,West,Home Office,11.808,4.2804,0.2,2
2016-01-11,2016,1,January,Office Supplies,Paper,East,Home Office,15.552,5.4432,0.2,3
2016-01-11,2016,1,January,Office Supplies,Paper,East,Home Office,63.312,20.5764,0.2,3
2016-01-11,2016,1,January,Technology,Phones,East,Home Office,15.588,-9.8724,0.4,2
2014-07-11,2014,7,July,Office Supplies,Paper,East,Corporate,177.2,83.284,0.0,5
2014-07-11,2014,7,July,Technology,Phones,East,Corporate,197.97,57.4113,0.0,3
2014-07-11,2014,7,July,Furniture,Chairs,East,Corporate,854.94,213.735,0.0,3
2014-07-11,2014,7,July,Furniture,Furnishings,East,Corporate,124.11,52.1262,0.0,9
2014-07-11,2014,7,July,Office Supplies,Labels,East,Corporate,14.4,7.056,0.0,5
2016-11-20,2016,11,November,Office Supplies,Paper,East,Consumer,15.696,5.1012,0.2,3
2016-11-20,2016,11,November,Office Supplies,Binders,East,Consumer,2.628,-1.9272,0.7,2
2016-11-20,2016,11,November,Office Supplies,Binders,East,Consumer,14.427,-10.5798,0.7,3
2016-04-22,2016,4,April,Furniture,Furnishings,Central,Home Office,86.62,8.662,0.0,2
2015-06-13,2015,6,June,Office Supplies,Binders,West,Consumer,36.624,13.734,0.2,3
2017-11-20,2017,11,November,Office Supplies,Art,South,Consumer,23.968,2.6964,0.2,7
2017-11-20,2017,11,November,Office Supplies,Art,South,Consumer,28.728,1.7955,0.2,3
2016-03-20,2016,3,March,Furniture,Tables,Central,Home Office,697.16,146.4036,0.0,4
2016-09-06,2016,9,September,Technology,Accessories,East,Consumer,31.86,11.151,0.0,2
2016-09-06,2016,9,September,Furniture,Bookcases,East,Consumer,722.352,90.294,0.2,3
2017-07-09,2017,7,July,Office Supplies,Art,Central,Corporate,8.84,2.9835,0.2,5
2017-07-09,2017,7,July,Office Supplies,Appliances,Central,Corporate,58.464,-146.16,0.8,9
2017-10-12,2017,10,October,Furniture,Chairs,Central,Home Office,254.604,-18.186,0.3,14
2016-03-08,2016,3,March,Technology,Phones,South,Consumer,1363.96,85.2475,0.2,5
2016-03-08,2016,3,March,Furniture,Furnishings,South,Consumer,102.36,-3.8385,0.2,3
2014-05-27,2014,5,May,Technology,Phones,West,Consumer,1113.504,125.2692,0.2,12
2014-05-27,2014,5,May,Technology,Accessories,West,Consumer,99.99,37.9962,0.0,1
2015-07-03,2015,7,July,Furniture,Furnishings,East,Corporate,168.464,-29.4812,0.2,2
2015-07-03,2015,7,July,Office Supplies,Paper,East,Corporate,6.72,2.436,0.2,2
2015-07-03,2015,7,July,Furniture,Furnishings,East,Corporate,282.888,56.5776,0.2,9
2015-04-04,2015,4,April,Office Supplies,Art,East,Home Office,11.16,4.3524,0.0,2
2015-04-04,2015,4,April,Furniture,Furnishings,East,Home Office,108.4,22.764,0.0,2
2015-04-04,2015,4,April,Office Supplies,Binders,East,Home Office,82.344,27.7911,0.2,3
2015-04-04,2015,4,April,Office Supplies,Binders,East,Home Office,9.088,3.2944,0.2,4
2017-12-10,2017,12,December,Office Supplies,Binders,West,Corporate,19.936,7.2268,0.2,4
2017-12-10,2017,12,December,Office Supplies,Binders,West,Corporate,65.568,22.9488,0.2,2
2016-11-24,2016,11,November,Office Supplies,Fasteners,East,Home Office,4.416,1.6008,0.2,3
2015-03-23,2015,3,March,Furniture,Chairs,Central,Consumer,107.772,-29.2524,0.3,2
2015-04-16,2015,4,April,Office Supplies,Appliances,East,Corporate,45.216,4.5216,0.2,3
2015-04-16,2015,4,April,Office Supplies,Fasteners,East,Corporate,10.416,-2.2134,0.2,7
2015-04-16,2015,4,April,Office Supplies,Art,East,Corporate,7.872,1.2792,0.2,3
2015-04-16,2015,4,April,Technology,Phones,East,Corporate,118.782,-27.7158,0.4,3
2015-04-16,2015,4,April,Office Supplies,Fasteners,East,Corporate,1.448,0.2353,0.2,1
2015-04-16,2015,4,April,Office Supplies,Binders,East,Corporate,55.47,-46.225,0.7,5
2016-10-01,2016,10,October,Furniture,Chairs,West,Consumer,194.848,12.178,0.2,4
2017-09-28,2017,9,September,Office Supplies,Supplies,Central,Consumer,1.744,-0.3488,0.2,1
2015-07-25,2015,7,July,Office Supplies,Binders,East,Home Office,25.176,-18.4624,0.7,4
2015-11-20,2015,11,November,Office Supplies,Art,West,Home Office,19.46,5.0596,0.0,7
2016-04-28,2016,4,April,Office Supplies,Paper,West,Home Office,29.472,9.9468,0.2,3
2017-11-14,2017,11,November,Office Supplies,Binders,East,Consumer,8.64,3.024,0.2,2
2016-11-12,2016,11,November,Office Supplies,Binders,West,Consumer,6.27,-4.598,0.7,5
2016-11-12,2016,11,November,Office Supplies,Binders,West,Consumer,4.368,-3.3488,0.7,7
2016-11-12,2016,11,November,Technology,Accessories,West,Consumer,31.984,1.999,0.2,2
2016-09-29,2016,9,September,Office Supplies,Art,Central,Home Office,40.88,10.6288,0.0,7
2017-09-23,2017,9,September,Office Supplies,Appliances,West,Consumer,119.96,33.5888,0.0,2
2017-09-23,2017,9,September,Office Supplies,Storage,West,Consumer,31.44,8.4888,0.0,3
2017-09-23,2017,9,September,Office Supplies,Binders,West,Consumer,6.88,2.322,0.2,1
2015-11-29,2015,11,November,Office Supplies,Paper,Central,Corporate,19.92,9.3624,0.0,4
2015-11-29,2015,11,November,Furniture,Chairs,Central,Corporate,1106.91,121.7601,0.0,9
2016-03-01,2016,3,March,Furniture,Tables,East,Consumer,836.592,-264.9208,0.4,8
2016-03-01,2016,3,March,Office Supplies,Paper,East,Consumer,26.38,12.1348,0.0,1
2016-03-01,2016,3,March,Office Supplies,Storage,East,Consumer,362.92,105.2468,0.0,2
2016-03-01,2016,3,March,Technology,Machines,East,Consumer,4899.93,2400.9657,0.0,7
2016-08-12,2016,8,August,Office Supplies,Paper,Central,Consumer,6.48,3.1104,0.0,1
2016-08-15,2016,8,August,Technology,Phones,West,Corporate,71.976,7.1976,0.2,3
2016-08-15,2016,8,August,Office Supplies,Labels,West,Corporate,3.15,1.512,0.0,1
2017-06-04,2017,6,June,Furniture,Furnishings,South,Corporate,31.984,1.999,0.2,2
2017-06-04,2017,6,June,Technology,Phones,South,Corporate,71.984,25.1944,0.2,2
2015-12-06,2015,12,December,Office Supplies,Art,West,Consumer,120.15,33.642,0.0,9
2015-12-06,2015,12,December,Technology,Phones,West,Consumer,219.184,19.1786,0.2,2
2015-12-27,2015,12,December,Office Supplies,Paper,East,Home Office,28.9,14.161,0.0,5
2015-12-27,2015,12,December,Office Supplies,Appliances,East,Home Office,355.96,103.2284,0.0,2
2017-01-21,2017,1,January,Office Supplies,Storage,South,Home Office,348.208,30.4682,0.2,7
2017-01-21,2017,1,January,Office Supplies,Binders,South,Home Office,35.784,-28.6272,0.7,7
2014-06-25,2014,6,June,Furniture,Tables,West,Corporate,447.84,11.196,0.2,5
2016-06-14,2016,6,June,Office Supplies,Art,West,Home Office,7.04,2.0416,0.0,4
2016-06-14,2016,6,June,Furniture,Furnishings,West,Home Office,8.73,4.1031,0.0,3
2016-06-14,2016,6,June,Technology,Accessories,West,Home Office,29.29,9.6657,0.0,1
2016-06-14,2016,6,June,Office Supplies,Art,West,Home Office,8.64,2.5056,0.0,3
2017-04-21,2017,4,April,Office Supplies,Binders,Central,Consumer,2.694,-4.7145,0.8,3
2017-04-21,2017,4,April,Office Supplies,Binders,Central,Consumer,2.934,-4.9878,0.8,3
2016-10-21,2016,10,October,Office Supplies,Paper,West,Consumer,22.92,11.2308,0.0,3
2016-11-19,2016,11,November,Office Supplies,Storage,Central,Consumer,100.704,-16.3644,0.2,6
2016-11-19,2016,11,November,Furniture,Furnishings,Central,Consumer,2.328,-0.7566,0.6,2
2016-11-19,2016,11,November,Office Supplies,Binders,Central,Consumer,10.78,-17.248,0.8,5
2016-11-19,2016,11,November,Office Supplies,Fasteners,Central,Consumer,58.368,21.888,0.2,12
2016-11-19,2016,11,November,Office Supplies,Envelopes,Central,Consumer,40.968,13.8267,0.2,3
2016-11-19,2016,11,November,Technology,Phones,Central,Consumer,71.96,25.186,0.2,5
2016-11-19,2016,11,November,Office Supplies,Paper,Central,Consumer,10.368,3.6288,0.2,2
2016-11-19,2016,11,November,Office Supplies,Binders,Central,Consumer,1.192,-2.0264,0.8,2
2017-12-18,2017,12,December,Office Supplies,Binders,West,Consumer,46.672,16.3352,0.2,2
2017-12-18,2017,12,December,Furniture,Bookcases,West,Consumer,119.833,-12.6882,0.15,1
2017-12-18,2017,12,December,Technology,Accessories,West,Consumer,119.98,57.5904,0.0,2
2016-07-22,2016,7,July,Office Supplies,Labels,West,Corporate,6.3,3.024,0.0,2
2015-09-04,2015,9,September,Office Supplies,Paper,South,Consumer,279.9,137.151,0.0,5
2015-09-04,2015,9,September,Technology,Accessories,South,Consumer,619.95,111.591,0.0,5
2015-09-04,2015,9,September,Office Supplies,Paper,South,Consumer,4.36,2.0492,0.0,2
2015-09-04,2015,9,September,Office Supplies,Envelopes,South,Consumer,15.28,7.4872,0.0,2
2014-01-20,2014,1,January,Technology,Phones,South,Consumer,699.93,181.9818,0.0,7
2014-01-20,2014,1,January,Office Supplies,Art,South,Consumer,22.96,6.6584,0.0,7
2014-01-20,2014,1,January,Furniture,Furnishings,South,Consumer,38.6,11.58,0.0,4
2014-01-20,2014,1,January,Office Supplies,Art,South,Consumer,6.63,1.7901,0.0,3
2014-01-20,2014,1,January,Office Supplies,Envelopes,South,Consumer,23.34,10.9698,0.0,3
2014-01-20,2014,1,January,Furniture,Chairs,South,Consumer,1067.94,224.2674,0.0,3
2015-03-02,2015,3,March,Office Supplies,Art,Central,Home Office,10.16,2.6416,0.0,1
2015-03-02,2015,3,March,Office Supplies,Envelopes,Central,Home Office,101.88,50.94,0.0,6
2016-04-12,2016,4,April,Furniture,Tables,South,Consumer,343.92,75.6624,0.0,4
2016-04-12,2016,4,April,Office Supplies,Paper,South,Consumer,40.99,20.0851,0.0,1
2016-04-12,2016,4,April,Office Supplies,Envelopes,South,Consumer,63.9,28.755,0.0,5
2016-12-06,2016,12,December,Office Supplies,Paper,West,Corporate,19.44,9.3312,0.0,3
2016-06-05,2016,6,June,Office Supplies,Storage,East,Home Office,124.608,-23.364,0.2,4
2016-06-05,2016,6,June,Office Supplies,Labels,East,Home Office,7.56,2.646,0.2,3
2016-12-11,2016,12,December,Office Supplies,Storage,South,Consumer,85.224,7.4571,0.2,3
2016-11-12,2016,11,November,Office Supplies,Envelopes,Central,Corporate,287.52,129.384,0.0,8
2016-11-12,2016,11,November,Office Supplies,Appliances,Central,Corporate,37.68,10.5504,0.0,2
2016-11-12,2016,11,November,Office Supplies,Paper,Central,Corporate,19.98,8.991,0.0,2
2016-11-12,2016,11,November,Office Supplies,Art,Central,Corporate,20.58,5.5566,0.0,7
2016-11-12,2016,11,November,Office Supplies,Binders,Central,Corporate,17.38,8.69,0.0,2
2014-09-29,2014,9,September,Furniture,Furnishings,West,Consumer,204.6,53.196,0.0,2
2014-09-29,2014,9,September,Office Supplies,Fasteners,West,Consumer,8.72,2.8776,0.0,4
2014-09-29,2014,9,September,Office Supplies,Paper,West,Consumer,6.48,3.1104,0.0,1
2014-09-29,2014,9,September,Technology,Machines,West,Consumer,686.32,223.054,0.2,2
2014-09-29,2014,9,September,Office Supplies,Storage,West,Consumer,62.18,16.7886,0.0,1
2015-04-04,2015,4,April,Office Supplies,Appliances,Central,Consumer,644.076,107.346,0.1,2
2015-04-04,2015,4,April,Office Supplies,Fasteners,Central,Consumer,5.84,2.628,0.0,2
2015-04-04,2015,4,April,Office Supplies,Binders,Central,Consumer,12.76,5.8696,0.0,2
2015-04-04,2015,4,April,Technology,Phones,Central,Consumer,10.95,0.438,0.0,1
2015-04-04,2015,4,April,Technology,Copiers,Central,Consumer,599.98,209.993,0.0,2
2015-05-08,2015,5,May,Furniture,Furnishings,East,Corporate,8.352,1.2528,0.2,6
2016-12-31,2016,12,December,Office Supplies,Art,West,Corporate,3.64,1.638,0.0,2
2016-12-31,2016,12,December,Office Supplies,Binders,West,Corporate,159.768,53.9217,0.2,7
2014-12-20,2014,12,December,Office Supplies,Storage,South,Home Office,122.48,0.0,0.0,2
2014-12-20,2014,12,December,Furniture,Tables,South,Home Office,2244.48,493.7856,0.0,7
2014-12-20,2014,12,December,Office Supplies,Binders,South,Home Office,62.31,29.2857,0.0,3
2014-12-20,2014,12,December,Furniture,Tables,South,Home Office,455.1,100.122,0.0,2
2016-07-02,2016,7,July,Furniture,Chairs,West,Corporate,195.184,19.5184,0.2,1
2017-06-29,2017,6,June,Office Supplies,Appliances,Central,Consumer,362.94,90.735,0.0,3
2017-06-29,2017,6,June,Office Supplies,Binders,Central,Consumer,11.54,5.77,0.0,2
2014-09-01,2014,9,September,Office Supplies,Art,West,Consumer,53.94,15.6426,0.0,3
2014-03-03,2014,3,March,Technology,Phones,East,Home Office,9.99,4.5954,0.0,1
2014-03-03,2014,3,March,Office Supplies,Binders,East,Home Office,125.76,40.872,0.2,3
2014-03-03,2014,3,March,Office Supplies,Binders,East,Home Office,25.32,9.1785,0.2,5
2014-05-04,2014,5,May,Office Supplies,Binders,Central,Consumer,46.8,21.06,0.0,4
2015-11-02,2015,11,November,Technology,Accessories,West,Consumer,447.93,49.2723,0.0,9
2017-12-08,2017,12,December,Furniture,Furnishings,East,Consumer,109.48,33.9388,0.0,2
2017-12-08,2017,12,December,Office Supplies,Storage,East,Consumer,272.94,0.0,0.0,3
2017-12-08,2017,12,December,Office Supplies,Paper,East,Consumer,19.44,9.3312,0.0,3
2017-12-08,2017,12,December,Office Supplies,Storage,East,Consumer,31.92,8.2992,0.0,4
2014-03-10,2014,3,March,Office Supplies,Paper,Central,Consumer,22.38,10.7424,0.0,2
2014-04-21,2014,4,April,Office Supplies,Binders,West,Consumer,16.52,5.5755,0.2,5
2015-10-22,2015,10,October,Office Supplies,Binders,Central,Consumer,5.176,-7.764,0.8,4
2015-08-22,2015,8,August,Office Supplies,Binders,East,Corporate,50.112,16.2864,0.2,6
2016-08-29,2016,8,August,Office Supplies,Supplies,East,Home Office,27.93,8.0997,0.0,3
2014-12-27,2014,12,December,Office Supplies,Labels,West,Home Office,11.56,5.4332,0.0,4
2016-12-01,2016,12,December,Furniture,Chairs,East,Consumer,172.5,51.75,0.0,2
2016-12-01,2016,12,December,Technology,Phones,East,Consumer,179.97,44.9925,0.0,3
2016-04-24,2016,4,April,Technology,Accessories,Central,Home Office,258.696,64.674,0.2,3
2014-06-21,2014,6,June,Technology,Phones,East,Consumer,1322.93,357.1911,0.0,7
2014-06-21,2014,6,June,Office Supplies,Art,East,Consumer,3.76,1.0904,0.0,2
2017-01-14,2017,1,January,Office Supplies,Envelopes,South,Consumer,21.744,7.3386,0.2,1
2017-01-14,2017,1,January,Technology,Phones,South,Consumer,7.92,0.693,0.2,5
2014-11-24,2014,11,November,Office Supplies,Binders,West,Corporate,12.096,4.2336,0.2,7
2014-11-24,2014,11,November,Office Supplies,Storage,West,Corporate,485.88,9.7176,0.0,6
2014-11-24,2014,11,November,Office Supplies,Paper,West,Corporate,25.92,12.4416,0.0,4
2014-11-24,2014,11,November,Office Supplies,Storage,West,Corporate,197.58,53.3466,0.0,2
2017-02-26,2017,2,February,Office Supplies,Appliances,West,Home Office,81.92,22.1184,0.0,4
2017-02-26,2017,2,February,Technology,Phones,West,Home Office,889.536,66.7152,0.2,8
2017-02-26,2017,2,February,Furniture,Chairs,West,Home Office,892.224,89.2224,0.2,3
2017-02-26,2017,2,February,Office Supplies,Paper,West,Home Office,223.92,109.7208,0.0,4
2017-02-26,2017,2,February,Office Supplies,Paper,West,Home Office,23.12,11.3288,0.0,4
2015-09-15,2015,9,September,Office Supplies,Paper,South,Corporate,15.552,5.4432,0.2,3
2015-09-15,2015,9,September,Furniture,Furnishings,South,Corporate,15.712,2.5532,0.2,4
2015-09-15,2015,9,September,Office Supplies,Storage,South,Corporate,24.672,2.1588,0.2,2
2015-09-15,2015,9,September,Furniture,Furnishings,South,Corporate,55.968,-2.0988,0.2,1
2016-04-08,2016,4,April,Technology,Accessories,Central,Consumer,431.928,64.7892,0.2,9
